maXa,tenXa,maHuyen,tenHuyen,maTinh,tenTinh
4050753,Xã Đức Đồng,40507,Huyện Đức Thọ,405,Hà Tĩnh
4050121, Phường Thạch Quý,40501,Thành phố Hà Tĩnh,405,Hà Tĩnh
4050123, Phường Văn Yên,40501,Thành phố Hà Tĩnh,405,Hà Tĩnh
4050113,Phường Bắc Hà,40501,Thành phố Hà Tĩnh,405,Hà Tĩnh
4050105,Phường Hà Huy Tập,40501,Thành phố Hà Tĩnh,405,Hà Tĩnh
4050103,Phường Nam Hà,40501,Thành phố Hà Tĩnh,405,Hà Tĩnh
4050131,Phường Nguyễn Du,40501,Thành phố Hà Tĩnh,405,Hà Tĩnh
4050101,Phường Thạch Linh,40501,Thành phố Hà Tĩnh,405,Hà Tĩnh
4050111,Phường Trần Phú,40501,Thành phố Hà Tĩnh,405,Hà Tĩnh
4050115,Phường Tân Giang,40501,Thành phố Hà Tĩnh,405,Hà Tĩnh
4050117,Phường Đại Nài,40501,Thành phố Hà Tĩnh,405,Hà Tĩnh
4050109,Xã Thạch Bình,40501,Thành phố Hà Tĩnh,405,Hà Tĩnh
4050129,Xã Thạch Hưng,40501,Thành phố Hà Tĩnh,405,Hà Tĩnh
4050107,Xã Thạch Hạ,40501,Thành phố Hà Tĩnh,405,Hà Tĩnh
4050125,Xã Thạch Môn (hết hiệu lực),40501,Thành phố Hà Tĩnh,405,Hà Tĩnh
4050119,Xã Thạch Trung,40501,Thành phố Hà Tĩnh,405,Hà Tĩnh
4050127,Xã Thạch Đồng (hết hiệu lực),40501,Thành phố Hà Tĩnh,405,Hà Tĩnh
4050133,Xã Đồng Môn,40501,Thành phố Hà Tĩnh,405,Hà Tĩnh
4051947,Thị trấn Kỳ Anh - Hết hiệu lực,40519,Thị trấn Kỳ Anh,405,Hà Tĩnh
4051949,Xã Kỳ Bắc,40519,Thị trấn Kỳ Anh,405,Hà Tĩnh
4051925,Xã Kỳ Châu,40519,Thị trấn Kỳ Anh,405,Hà Tĩnh
4051953,Xã Kỳ Giang,40519,Thị trấn Kỳ Anh,405,Hà Tĩnh
4051937,Xã Kỳ Hoa - Hết hiệu lực,40519,Thị trấn Kỳ Anh,405,Hà Tĩnh
4051901,Xã Kỳ Hà - Hết hiệu lực,40519,Thị trấn Kỳ Anh,405,Hà Tĩnh
4051929,Xã Kỳ Hưng - Hết hiệu lực,40519,Thị trấn Kỳ Anh,405,Hà Tĩnh
4051921,Xã Kỳ Hải,40519,Thị trấn Kỳ Anh,405,Hà Tĩnh
4051935,Xã Kỳ Hợp (hết hiệu lực),40519,Thị trấn Kỳ Anh,405,Hà Tĩnh
4051957,Xã Kỳ Khang,40519,Thị trấn Kỳ Anh,405,Hà Tĩnh
4051941,Xã Kỳ Liên - Hết hiệu lực,40519,Thị trấn Kỳ Anh,405,Hà Tĩnh
4051915,Xã Kỳ Long - Hết hiệu lực,40519,Thị trấn Kỳ Anh,405,Hà Tĩnh
4051939,Xã Kỳ Lâm (hết hiệu lực),40519,Thị trấn Kỳ Anh,405,Hà Tĩnh
4051945,Xã Kỳ Lạc,40519,Thị trấn Kỳ Anh,405,Hà Tĩnh
4051965,Xã Kỳ Lợi - Hết hiệu lực,40519,Thị trấn Kỳ Anh,405,Hà Tĩnh
4051943,Xã Kỳ Nam - Hết hiệu lực,40519,Thị trấn Kỳ Anh,405,Hà Tĩnh
4051911,Xã Kỳ Ninh - Hết hiệu lực,40519,Thị trấn Kỳ Anh,405,Hà Tĩnh
4051905,Xã Kỳ Phong,40519,Thị trấn Kỳ Anh,405,Hà Tĩnh
4051951,Xã Kỳ Phú,40519,Thị trấn Kỳ Anh,405,Hà Tĩnh
4051903,Xã Kỳ Phương - Hết hiệu lực,40519,Thị trấn Kỳ Anh,405,Hà Tĩnh
4051917,Xã Kỳ Sơn,40519,Thị trấn Kỳ Anh,405,Hà Tĩnh
4051923,Xã Kỳ Thư,40519,Thị trấn Kỳ Anh,405,Hà Tĩnh
4051919,Xã Kỳ Thượng,40519,Thị trấn Kỳ Anh,405,Hà Tĩnh
4051933,Xã Kỳ Thịnh - Hết hiệu lực,40519,Thị trấn Kỳ Anh,405,Hà Tĩnh
4051913,Xã Kỳ Thọ,40519,Thị trấn Kỳ Anh,405,Hà Tĩnh
4051909,Xã Kỳ Tiến,40519,Thị trấn Kỳ Anh,405,Hà Tĩnh
4051931,Xã Kỳ Trinh - Hết hiệu lực,40519,Thị trấn Kỳ Anh,405,Hà Tĩnh
4051961,Xã Kỳ Trung,40519,Thị trấn Kỳ Anh,405,Hà Tĩnh
4051927,Xã Kỳ Tân,40519,Thị trấn Kỳ Anh,405,Hà Tĩnh
4051963,Xã Kỳ Tây,40519,Thị trấn Kỳ Anh,405,Hà Tĩnh
4051959,Xã Kỳ Văn,40519,Thị trấn Kỳ Anh,405,Hà Tĩnh
4051907,Xã Kỳ Xuân,40519,Thị trấn Kỳ Anh,405,Hà Tĩnh
4051955,Xã Kỳ Đồng,40519,Thị trấn Kỳ Anh,405,Hà Tĩnh
4051967,Xã Lâm Hợp,40519,Thị trấn Kỳ Anh,405,Hà Tĩnh
4050311,Phường Bắc Hồng,40503,Thị xã Hồng Lĩnh,405,Hà Tĩnh
4050301,Phường Nam Hồng,40503,Thị xã Hồng Lĩnh,405,Hà Tĩnh
4050303,Phường Trung Lương,40503,Thị xã Hồng Lĩnh,405,Hà Tĩnh
4050307,Phường Đậu Liêu,40503,Thị xã Hồng Lĩnh,405,Hà Tĩnh
4050305,Phường Đức Thuận,40503,Thị xã Hồng Lĩnh,405,Hà Tĩnh
4050309,Xã Thuận Lộc,40503,Thị xã Hồng Lĩnh,405,Hà Tĩnh
4052025,Phường Hưng Trí,40520,Thị xã Kỳ Anh,405,Hà Tĩnh
4052011,Phường Kỳ Liên,40520,Thị xã Kỳ Anh,405,Hà Tĩnh
4052009,Phường Kỳ Long,40520,Thị xã Kỳ Anh,405,Hà Tĩnh
4052013,Phường Kỳ Phương,40520,Thị xã Kỳ Anh,405,Hà Tĩnh
4052007,Phường Kỳ Thịnh,40520,Thị xã Kỳ Anh,405,Hà Tĩnh
4052023,Phường Kỳ Trinh,40520,Thị xã Kỳ Anh,405,Hà Tĩnh
4052021,Phường Sông Trí (hết hiệu lực),40520,Thị xã Kỳ Anh,405,Hà Tĩnh
4052019,Xã Kỳ Hoa,40520,Thị xã Kỳ Anh,405,Hà Tĩnh
4052001,Xã Kỳ Hà,40520,Thị xã Kỳ Anh,405,Hà Tĩnh
4052017,Xã Kỳ Hưng (hết hiệu lực),40520,Thị xã Kỳ Anh,405,Hà Tĩnh
4052005,Xã Kỳ Lợi,40520,Thị xã Kỳ Anh,405,Hà Tĩnh
4052015,Xã Kỳ Nam,40520,Thị xã Kỳ Anh,405,Hà Tĩnh
4052003,Xã Kỳ Ninh,40520,Thị xã Kỳ Anh,405,Hà Tĩnh
3051001,Thị trấn Cao Phong,30510,Huyện Cao Phong,305,Hòa Bình
3051021,Xã Bình Thanh,30510,Huyện Cao Phong,305,Hòa Bình
3051019,Xã Bắc Phong,30510,Huyện Cao Phong,305,Hòa Bình
3051013,Xã Dũng Phong,30510,Huyện Cao Phong,305,Hòa Bình
3051027,Xã Hợp Phong,30510,Huyện Cao Phong,305,Hòa Bình
3051025,Xã Nam Phong,30510,Huyện Cao Phong,305,Hòa Bình
3051005,Xã Thu Phong,30510,Huyện Cao Phong,305,Hòa Bình
3051003,Xã Thung Nai,30510,Huyện Cao Phong,305,Hòa Bình
3051029,Xã Thạch Yên,30510,Huyện Cao Phong,305,Hòa Bình
3051011,Xã Tân Phong (hết hiệu lực),30510,Huyện Cao Phong,305,Hòa Bình
3051009,Xã Tây Phong,30510,Huyện Cao Phong,305,Hòa Bình
3051023,Xã Xuân Phong (hết hiệu lực),30510,Huyện Cao Phong,305,Hòa Bình
3051015,Xã Yên Lập (hết hiệu lực),30510,Huyện Cao Phong,305,Hòa Bình
3051017,Xã Yên Thượng (hết hiệu lực),30510,Huyện Cao Phong,305,Hòa Bình
3051007,Xã Đông Phong (hết hiệu lực),30510,Huyện Cao Phong,305,Hòa Bình
3051139,Thị trấn Bo,30511,Huyện Kim Bôi,305,Hòa Bình
3051161,Thị trấn Thanh Hà(Hết hiệu lực),30511,Huyện Kim Bôi,305,Hòa Bình
3051145,Xã Bình Sơn,30511,Huyện Kim Bôi,305,Hòa Bình
3051143,Xã Bắc Sơn (hết hiệu lực),30511,Huyện Kim Bôi,305,Hòa Bình
3051159,Xã Cao Dương(Hết hiệu lực),30511,Huyện Kim Bôi,305,Hòa Bình
3051119,Xã Cao Thắng(Hết hiệu lực),30511,Huyện Kim Bôi,305,Hòa Bình
3051133,Xã Cuối Hạ,30511,Huyện Kim Bôi,305,Hòa Bình
3051175,Xã Hùng Sơn,30511,Huyện Kim Bôi,305,Hòa Bình
3051163,Xã Hùng Tiến (hết hiệu lực),30511,Huyện Kim Bôi,305,Hòa Bình
3051153,Xã Hạ Bì (hết hiệu lực),30511,Huyện Kim Bôi,305,Hòa Bình
3051109,Xã Hợp Châu(Hết hiệu lực),30511,Huyện Kim Bôi,305,Hòa Bình
3051125,Xã Hợp Kim (hết hiệu lực),30511,Huyện Kim Bôi,305,Hòa Bình
3051155,Xã Hợp Thanh(Hết hiệu lực),30511,Huyện Kim Bôi,305,Hòa Bình
3051181,Xã Hợp Tiến,30511,Huyện Kim Bôi,305,Hòa Bình
3051115,Xã Hợp Đồng (hết hiệu lực),30511,Huyện Kim Bôi,305,Hòa Bình
3051123,Xã Kim Bình (hết hiệu lực),30511,Huyện Kim Bôi,305,Hòa Bình
3051127,Xã Kim Bôi,30511,Huyện Kim Bôi,305,Hòa Bình
3051177,Xã Kim Lập,30511,Huyện Kim Bôi,305,Hòa Bình
3051169,Xã Kim Sơn (hết hiệu lực),30511,Huyện Kim Bôi,305,Hòa Bình
3051121,Xã Kim Tiến (hết hiệu lực),30511,Huyện Kim Bôi,305,Hòa Bình
3051167,Xã Kim Truy (hết hiệu lực),30511,Huyện Kim Bôi,305,Hòa Bình
3051117,Xã Long Sơn(Hết hiệu lực),30511,Huyện Kim Bôi,305,Hòa Bình
3051107,Xã Lập Chiệng (hết hiệu lực),30511,Huyện Kim Bôi,305,Hòa Bình
3051157,Xã Mỵ Hòa,30511,Huyện Kim Bôi,305,Hòa Bình
3051129,Xã Nam Thượng,30511,Huyện Kim Bôi,305,Hòa Bình
3051137,Xã Nuông Dăm,30511,Huyện Kim Bôi,305,Hòa Bình
3051165,Xã Nật Sơn (hết hiệu lực),30511,Huyện Kim Bôi,305,Hòa Bình
3051135,Xã Sào Báy,30511,Huyện Kim Bôi,305,Hòa Bình
3051101,Xã Sơn Thủy (hết hiệu lực),30511,Huyện Kim Bôi,305,Hòa Bình
3051173,Xã Thanh Lương(Hết hiệu lực),30511,Huyện Kim Bôi,305,Hòa Bình
3051131,Xã Thanh Nông(Hết hiệu lực),30511,Huyện Kim Bôi,305,Hòa Bình
3051105,Xã Thượng Bì (hết hiệu lực),30511,Huyện Kim Bôi,305,Hòa Bình
3051171,Xã Thượng Tiến (hết hiệu lực),30511,Huyện Kim Bôi,305,Hòa Bình
3051113,Xã Trung Bì (hết hiệu lực),30511,Huyện Kim Bôi,305,Hòa Bình
3051147,Xã Tân Thành(Hết hiệu lực),30511,Huyện Kim Bôi,305,Hòa Bình
3051149,Xã Tú Sơn,30511,Huyện Kim Bôi,305,Hòa Bình
3051151,Xã Vĩnh Tiến,30511,Huyện Kim Bôi,305,Hòa Bình
3051111,Xã Vĩnh Đồng,30511,Huyện Kim Bôi,305,Hòa Bình
3051179,Xã Xuân Thủy,30511,Huyện Kim Bôi,305,Hòa Bình
3051103,Xã Đông Bắc,30511,Huyện Kim Bôi,305,Hòa Bình
3051141,Xã Đú Sáng,30511,Huyện Kim Bôi,305,Hòa Bình
3050713,Thị trấn Kỳ Sơn (hết hiệu lực),30507,Huyện Kỳ Sơn (hết hiệu lực),305,Hòa Bình
3050717,Xã Dân Hòa (hết hiệu lực),30507,Huyện Kỳ Sơn (hết hiệu lực),305,Hòa Bình
3050709,Xã Dân Hạ (hết hiệu lực),30507,Huyện Kỳ Sơn (hết hiệu lực),305,Hòa Bình
3050703,Xã Hợp Thành,30507,Huyện Kỳ Sơn (hết hiệu lực),305,Hòa Bình
3050715,Xã Hợp Thịnh (hết hiệu lực),30507,Huyện Kỳ Sơn (hết hiệu lực),305,Hòa Bình
3050707,Xã Mông Hóa (hết hiệu lực),30507,Huyện Kỳ Sơn (hết hiệu lực),305,Hòa Bình
3050701,Xã Phú Minh (hết hiệu lực),30507,Huyện Kỳ Sơn (hết hiệu lực),305,Hòa Bình
3050705,Xã Phúc Tiến (hết hiệu lực),30507,Huyện Kỳ Sơn (hết hiệu lực),305,Hòa Bình
3050711,Xã Trung Minh(Hết hiệu lực),30507,Huyện Kỳ Sơn (hết hiệu lực),305,Hòa Bình
3050721,Xã Yên Quang (hết hiệu lực),30507,Huyện Kỳ Sơn (hết hiệu lực),305,Hòa Bình
3050719,Xã Độc Lập (hết hiệu lực),30507,Huyện Kỳ Sơn (hết hiệu lực),305,Hòa Bình
3050901,Thị trấn Lương Sơn,30509,Huyện Lương Sơn,305,Hòa Bình
3050945,Xã Cao Dương,30509,Huyện Lương Sơn,305,Hòa Bình
3050915,Xã Cao Răm (hết hiệu lực),30509,Huyện Lương Sơn,305,Hòa Bình
3050953,Xã Cao Sơn ,30509,Huyện Lương Sơn,305,Hòa Bình
3050949,Xã Cao Thắng (hết hiệu lực),30509,Huyện Lương Sơn,305,Hòa Bình
3050917,Xã Cư Yên,30509,Huyện Lương Sơn,305,Hòa Bình
3050931,Xã Hòa Sơn,30509,Huyện Lương Sơn,305,Hòa Bình
3050937,Xã Hợp Châu (hết hiệu lực),30509,Huyện Lương Sơn,305,Hòa Bình
3050919,Xã Hợp Hòa (hết hiệu lực),30509,Huyện Lương Sơn,305,Hòa Bình
3050943,Xã Hợp Thanh (hết hiệu lực),30509,Huyện Lương Sơn,305,Hòa Bình
3050921,Xã Liên Sơn,30509,Huyện Lương Sơn,305,Hòa Bình
3050939,Xã Long Sơn (hết hiệu lực),30509,Huyện Lương Sơn,305,Hòa Bình
3050909,Xã Lâm Sơn,30509,Huyện Lương Sơn,305,Hòa Bình
3050933,Xã Nhuận Trạch,30509,Huyện Lương Sơn,305,Hòa Bình
3050957,Xã Thanh Cao,30509,Huyện Lương Sơn,305,Hòa Bình
3050947,Xã Thanh Lương (hết hiệu lực),30509,Huyện Lương Sơn,305,Hòa Bình
3050955,Xã Thanh Sơn,30509,Huyện Lương Sơn,305,Hòa Bình
3050935,Xã Thành Lập (hết hiệu lực),30509,Huyện Lương Sơn,305,Hòa Bình
3050927,Xã Tiến Sơn (hết hiệu lực),30509,Huyện Lương Sơn,305,Hòa Bình
3050923,Xã Trung Sơn (hết hiệu lực),30509,Huyện Lương Sơn,305,Hòa Bình
3050911,Xã Trường Sơn (hết hiệu lực),30509,Huyện Lương Sơn,305,Hòa Bình
3050941,Xã Tân Thành (hết hiệu lực),30509,Huyện Lương Sơn,305,Hòa Bình
3050913,Xã Tân Vinh,30509,Huyện Lương Sơn,305,Hòa Bình
3050929,Xã Yên Quang(Hết hiệu lực),30509,Huyện Lương Sơn,305,Hòa Bình
3051501,Thị trấn Vụ Bản,30515,Huyện Lạc Sơn,305,Hòa Bình
3051553,Xã Bình Chân (hết hiệu lực),30515,Huyện Lạc Sơn,305,Hòa Bình
3051521,Xã Bình Cảng (hết hiệu lực),30515,Huyện Lạc Sơn,305,Hòa Bình
3051519,Xã Bình Hẻm,30515,Huyện Lạc Sơn,305,Hòa Bình
3051541,Xã Chí Thiện (hết hiệu lực),30515,Huyện Lạc Sơn,305,Hòa Bình
3051525,Xã Chí Đạo,30515,Huyện Lạc Sơn,305,Hòa Bình
3051529,Xã Hương Nhượng,30515,Huyện Lạc Sơn,305,Hòa Bình
3051527,Xã Liên Vũ (hết hiệu lực),30515,Huyện Lạc Sơn,305,Hòa Bình
3051503,Xã Miền Đồi,30515,Huyện Lạc Sơn,305,Hòa Bình
3051539,Xã Mỹ Thành,30515,Huyện Lạc Sơn,305,Hòa Bình
3051557,Xã Ngọc Lâu,30515,Huyện Lạc Sơn,305,Hòa Bình
3051555,Xã Ngọc Sơn,30515,Huyện Lạc Sơn,305,Hòa Bình
3051511,Xã Nhân Nghĩa,30515,Huyện Lạc Sơn,305,Hòa Bình
3051513,Xã Phú Lương (hết hiệu lực),30515,Huyện Lạc Sơn,305,Hòa Bình
3051515,Xã Phúc Tuy (hết hiệu lực),30515,Huyện Lạc Sơn,305,Hòa Bình
3051559,Xã Quyết Thắng,30515,Huyện Lạc Sơn,305,Hòa Bình
3051545,Xã Quý Hòa,30515,Huyện Lạc Sơn,305,Hòa Bình
3051549,Xã Thượng Cốc,30515,Huyện Lạc Sơn,305,Hòa Bình
3051505,Xã Tuân Đạo,30515,Huyện Lạc Sơn,305,Hòa Bình
3051509,Xã Tân Lập,30515,Huyện Lạc Sơn,305,Hòa Bình
3051543,Xã Tân Mỹ,30515,Huyện Lạc Sơn,305,Hòa Bình
3051533,Xã Tự Do,30515,Huyện Lạc Sơn,305,Hòa Bình
3051547,Xã Văn Nghĩa,30515,Huyện Lạc Sơn,305,Hòa Bình
3051507,Xã Văn Sơn,30515,Huyện Lạc Sơn,305,Hòa Bình
3051561,Xã Vũ Bình,30515,Huyện Lạc Sơn,305,Hòa Bình
3051531,Xã Vũ Lâm (hết hiệu lực),30515,Huyện Lạc Sơn,305,Hòa Bình
3051517,Xã Xuất Hóa,30515,Huyện Lạc Sơn,305,Hòa Bình
3051535,Xã Yên Nghiệp,30515,Huyện Lạc Sơn,305,Hòa Bình
3051551,Xã Yên Phú,30515,Huyện Lạc Sơn,305,Hòa Bình
3051537,Xã ân Nghĩa,30515,Huyện Lạc Sơn,305,Hòa Bình
3051523,Xã Định Cư,30515,Huyện Lạc Sơn,305,Hòa Bình
3051731,Thị Trấn Ba Hàng Đồi,30517,Huyện Lạc Thuỷ,305,Hòa Bình
3051719,Thị trấn Chi Nê,30517,Huyện Lạc Thuỷ,305,Hòa Bình
3051729,Thị trấn Thanh Hà (hết hiệu lực),30517,Huyện Lạc Thuỷ,305,Hòa Bình
3051717,Xã An Bình,30517,Huyện Lạc Thuỷ,305,Hòa Bình
3051725,Xã An Lạc (hết hiệu lực),30517,Huyện Lạc Thuỷ,305,Hòa Bình
3051721,Xã Cố Nghĩa (hết hiệu lực),30517,Huyện Lạc Thuỷ,305,Hòa Bình
3051705,Xã Hưng Thi,30517,Huyện Lạc Thuỷ,305,Hòa Bình
3051723,Xã Khoan Dụ,30517,Huyện Lạc Thuỷ,305,Hòa Bình
3051709,Xã Liên Hòa (hết hiệu lực),30517,Huyện Lạc Thuỷ,305,Hòa Bình
3051707,Xã Lạc Long (hết hiệu lực),30517,Huyện Lạc Thuỷ,305,Hòa Bình
3051701,Xã Phú Lão (hết hiệu lực),30517,Huyện Lạc Thuỷ,305,Hòa Bình
3051735,Xã Phú Nghĩa,30517,Huyện Lạc Thuỷ,305,Hòa Bình
3051703,Xã Phú Thành,30517,Huyện Lạc Thuỷ,305,Hòa Bình
3051727,Xã Thanh Nông (hết hiệu lực),30517,Huyện Lạc Thuỷ,305,Hòa Bình
3051733,Xã Thống Nhất,30517,Huyện Lạc Thuỷ,305,Hòa Bình
3051715,Xã Yên Bồng,30517,Huyện Lạc Thuỷ,305,Hòa Bình
3051711,Xã Đồng Môn (hết hiệu lực),30517,Huyện Lạc Thuỷ,305,Hòa Bình
3051713,Xã Đồng Tâm,30517,Huyện Lạc Thuỷ,305,Hòa Bình
3050533,Thị trấn Mai Châu,30505,Huyện Mai Châu,305,Hòa Bình
3050505,Xã Ba Khan (hết hiệu lực),30505,Huyện Mai Châu,305,Hòa Bình
3050511,Xã Bao La,30505,Huyện Mai Châu,305,Hòa Bình
3050541,Xã Chiềng Châu,30505,Huyện Mai Châu,305,Hòa Bình
3050537,Xã Cun Pheo,30505,Huyện Mai Châu,305,Hòa Bình
3050535,Xã Hang Kia,30505,Huyện Mai Châu,305,Hòa Bình
3050521,Xã Mai Hạ,30505,Huyện Mai Châu,305,Hòa Bình
3050525,Xã Mai Hịch,30505,Huyện Mai Châu,305,Hòa Bình
3050523,Xã Noong Luông (hết hiệu lực),30505,Huyện Mai Châu,305,Hòa Bình
3050539,Xã Nà Mèo (hết hiệu lực),30505,Huyện Mai Châu,305,Hòa Bình
3050517,Xã Nà Phòn,30505,Huyện Mai Châu,305,Hòa Bình
3050529,Xã Phúc Sạn (hết hiệu lực),30505,Huyện Mai Châu,305,Hòa Bình
3050513,Xã Piềng Vế (hết hiệu lực),30505,Huyện Mai Châu,305,Hòa Bình
3050503,Xã Pà Cò,30505,Huyện Mai Châu,305,Hòa Bình
3050543,Xã Pù Pin (hết hiệu lực),30505,Huyện Mai Châu,305,Hòa Bình
3050547,Xã Sơn Thủy,30505,Huyện Mai Châu,305,Hòa Bình
3050531,Xã Thung Khe (hết hiệu lực),30505,Huyện Mai Châu,305,Hòa Bình
3050551,Xã Thành Sơn,30505,Huyện Mai Châu,305,Hòa Bình
3050545,Xã Tân Dân (hết hiệu lực),30505,Huyện Mai Châu,305,Hòa Bình
3050501,Xã Tân Mai (hết hiệu lực),30505,Huyện Mai Châu,305,Hòa Bình
3050507,Xã Tân Sơn (hết hiệu lực),30505,Huyện Mai Châu,305,Hòa Bình
3050549,Xã Tân Thành,30505,Huyện Mai Châu,305,Hòa Bình
3050515,Xã Tòng Đậu,30505,Huyện Mai Châu,305,Hòa Bình
3050527,Xã Vạn Mai,30505,Huyện Mai Châu,305,Hòa Bình
3050519,Xã Xăm Khòe,30505,Huyện Mai Châu,305,Hòa Bình
3050509,Xã Đồng Bảng (hết hiệu lực),30505,Huyện Mai Châu,305,Hòa Bình
3050553,Xã Đồng Tân,30505,Huyện Mai Châu,305,Hòa Bình
3051353,Thị trấn Mãn Đức,30513,Huyện Tân Lạc,305,Hòa Bình
3051301,Thị trấn Mường Khến (hết hiệu lực),30513,Huyện Tân Lạc,305,Hòa Bình
3051321,Xã Bắc Sơn (hết hiệu lực),30513,Huyện Tân Lạc,305,Hòa Bình
3051325,Xã Do Nhân (hết hiệu lực),30513,Huyện Tân Lạc,305,Hòa Bình
3051331,Xã Gia Mô,30513,Huyện Tân Lạc,305,Hòa Bình
3051345,Xã Lũng Vân (hết hiệu lực),30513,Huyện Tân Lạc,305,Hòa Bình
3051327,Xã Lỗ Sơn,30513,Huyện Tân Lạc,305,Hòa Bình
3051311,Xã Mãn Đức (hết hiệu lực),30513,Huyện Tân Lạc,305,Hòa Bình
3051339,Xã Mỹ Hòa,30513,Huyện Tân Lạc,305,Hòa Bình
3051347,Xã Nam Sơn (hết hiệu lực),30513,Huyện Tân Lạc,305,Hòa Bình
3051337,Xã Ngòi Hoa (hết hiệu lực),30513,Huyện Tân Lạc,305,Hòa Bình
3051335,Xã Ngọc Mỹ,30513,Huyện Tân Lạc,305,Hòa Bình
3051329,Xã Ngổ Luông,30513,Huyện Tân Lạc,305,Hòa Bình
3051351,Xã Nhân Mỹ,30513,Huyện Tân Lạc,305,Hòa Bình
3051309,Xã Phong Phú,30513,Huyện Tân Lạc,305,Hòa Bình
3051305,Xã Phú Cường,30513,Huyện Tân Lạc,305,Hòa Bình
3051303,Xã Phú Vinh,30513,Huyện Tân Lạc,305,Hòa Bình
3051307,Xã Quy Hậu (hết hiệu lực),30513,Huyện Tân Lạc,305,Hòa Bình
3051323,Xã Quy Mỹ (hết hiệu lực),30513,Huyện Tân Lạc,305,Hòa Bình
3051341,Xã Quyết Chiến,30513,Huyện Tân Lạc,305,Hòa Bình
3051355,Xã Suối Hoa,30513,Huyện Tân Lạc,305,Hòa Bình
3051317,Xã Thanh Hối,30513,Huyện Tân Lạc,305,Hòa Bình
3051333,Xã Trung Hòa (hết hiệu lực),30513,Huyện Tân Lạc,305,Hòa Bình
3051315,Xã Tuân Lộ (hết hiệu lực),30513,Huyện Tân Lạc,305,Hòa Bình
3051343,Xã Tử Nê,30513,Huyện Tân Lạc,305,Hòa Bình
3051349,Xã Vân Sơn,30513,Huyện Tân Lạc,305,Hòa Bình
3051319,Xã Đông Lai,30513,Huyện Tân Lạc,305,Hòa Bình
3051313,Xã Địch Giáo (hết hiệu lực),30513,Huyện Tân Lạc,305,Hòa Bình
3051923,Thị trấn Hàng Trạm,30519,Huyện Yên Thuỷ,305,Hòa Bình
3051905,Xã Bảo Hiệu,30519,Huyện Yên Thuỷ,305,Hòa Bình
3051909,Xã Hữu Lợi,30519,Huyện Yên Thuỷ,305,Hòa Bình
3051903,Xã Lạc Hưng (hết hiệu lực),30519,Huyện Yên Thuỷ,305,Hòa Bình
3051921,Xã Lạc Lương,30519,Huyện Yên Thuỷ,305,Hòa Bình
3051901,Xã Lạc Sỹ,30519,Huyện Yên Thuỷ,305,Hòa Bình
3051911,Xã Lạc Thịnh,30519,Huyện Yên Thuỷ,305,Hòa Bình
3051925,Xã Ngọc Lương,30519,Huyện Yên Thuỷ,305,Hòa Bình
3051917,Xã Phú Lai,30519,Huyện Yên Thuỷ,305,Hòa Bình
3051913,Xã Yên Lạc (hết hiệu lực),30519,Huyện Yên Thuỷ,305,Hòa Bình
3051919,Xã Yên Trị,30519,Huyện Yên Thuỷ,305,Hòa Bình
3051907,Xã Đa Phúc,30519,Huyện Yên Thuỷ,305,Hòa Bình
3051915,Xã Đoàn Kết,30519,Huyện Yên Thuỷ,305,Hòa Bình
3050301,Thị trấn Đà Bắc,30503,Huyện Đà Bắc,305,Hòa Bình
3050321,Xã Cao Sơn,30503,Huyện Đà Bắc,305,Hòa Bình
3050333,Xã Giáp Đắt,30503,Huyện Đà Bắc,305,Hòa Bình
3050341,Xã Hiền Lương,30503,Huyện Đà Bắc,305,Hòa Bình
3050337,Xã Hào Lý (hết hiệu lực),30503,Huyện Đà Bắc,305,Hòa Bình
3050309,Xã Mường Chiềng,30503,Huyện Đà Bắc,305,Hòa Bình
3050307,Xã Mường Tuổng (hết hiệu lực),30503,Huyện Đà Bắc,305,Hòa Bình
3050345,Xã Nánh Nghê,30503,Huyện Đà Bắc,305,Hòa Bình
3050305,Xã Suối Nánh (hết hiệu lực),30503,Huyện Đà Bắc,305,Hòa Bình
3050327,Xã Tiền Phong,30503,Huyện Đà Bắc,305,Hòa Bình
3050323,Xã Toàn Sơn,30503,Huyện Đà Bắc,305,Hòa Bình
3050319,Xã Trung Thành,30503,Huyện Đà Bắc,305,Hòa Bình
3050317,Xã Tu Lý (hết hiệu lực),30503,Huyện Đà Bắc,305,Hòa Bình
3050325,Xã Tân Dân(Hết hiệu lực),30503,Huyện Đà Bắc,305,Hòa Bình
3050313,Xã Tân Minh,30503,Huyện Đà Bắc,305,Hòa Bình
3050311,Xã Tân Pheo,30503,Huyện Đà Bắc,305,Hòa Bình
3050343,Xã Tú Lý,30503,Huyện Đà Bắc,305,Hòa Bình
3050329,Xã Vầy Nưa,30503,Huyện Đà Bắc,305,Hòa Bình
3050339,Xã Yên Hòa,30503,Huyện Đà Bắc,305,Hòa Bình
3050331,Xã Đoàn Kết,30503,Huyện Đà Bắc,305,Hòa Bình
3050335,Xã Đồng Chum,30503,Huyện Đà Bắc,305,Hòa Bình
3050303,Xã Đồng Nghê (hết hiệu lực),30503,Huyện Đà Bắc,305,Hòa Bình
3050315,Xã Đồng Ruộng,30503,Huyện Đà Bắc,305,Hòa Bình
3050111,Phường Chăm Mát (hết hiệu lực),30501,Thành phố Hoà Bình,305,Hòa Bình
3050131,Phường Dân Chủ,30501,Thành phố Hoà Bình,305,Hòa Bình
3050105,Phường Hữu Nghị,30501,Thành phố Hoà Bình,305,Hòa Bình
